tconst,ordering,nconst,category,job,characters,primaryName,birthYear,deathYear,primaryProfession,knownForTitles
tt1677774,10,nm0000138,self,\N,"[""Himself""]",Leonardo DiCaprio,1974,\N,"actor,producer,writer","tt0407887,tt0993846,tt0120338,tt1375666"
tt1679422,1,nm0000158,self,\N,"[""Himself - Guest""]",Tom Hanks,1956,\N,"producer,actor,soundtrack","tt0162222,tt0120815,tt0109830,tt0094737"
tt1680439,2,nm0000138,self,\N,"[""Himself""]",Leonardo DiCaprio,1974,\N,"actor,producer,writer","tt0407887,tt0993846,tt0120338,tt1375666"
tt1683594,1,nm0000138,self,\N,"[""Himself""]",Leonardo DiCaprio,1974,\N,"actor,producer,writer","tt0407887,tt0993846,tt0120338,tt1375666"
tt1684720,4,nm0000138,self,\N,"[""Himself""]",Leonardo DiCaprio,1974,\N,"actor,producer,writer","tt0407887,tt0993846,tt0120338,tt1375666"
tt1690901,2,nm0000138,self,\N,"[""Himself - Guest""]",Leonardo DiCaprio,1974,\N,"actor,producer,writer","tt0407887,tt0993846,tt0120338,tt1375666"
tt1691439,4,nm0000226,producer,producer,\N,Will Smith,1968,\N,"music_department,actor,producer","tt0480249,tt0120891,tt0119654,tt0098800"
tt1694482,10,nm0000226,self,\N,"[""Himself""]",Will Smith,1968,\N,"music_department,actor,producer","tt0480249,tt0120891,tt0119654,tt0098800"
tt1695201,7,nm0000138,self,\N,"[""Himself""]",Leonardo DiCaprio,1974,\N,"actor,producer,writer","tt0407887,tt0993846,tt0120338,tt1375666"
tt1695570,4,nm0000138,self,\N,"[""Himself""]",Leonardo DiCaprio,1974,\N,"actor,producer,writer","tt0407887,tt0993846,tt0120338,tt1375666"
tt1697286,1,nm0000138,self,\N,"[""Himself - Inception""]",Leonardo DiCaprio,1974,\N,"actor,producer,writer","tt0407887,tt0993846,tt0120338,tt1375666"
tt1697340,9,nm0000138,self,\N,"[""Himself""]",Leonardo DiCaprio,1974,\N,"actor,producer,writer","tt0407887,tt0993846,tt0120338,tt1375666"
tt1698238,8,nm0000138,self,\N,"[""Himself""]",Leonardo DiCaprio,1974,\N,"actor,producer,writer","tt0407887,tt0993846,tt0120338,tt1375666"
tt1706317,2,nm0222426,actor,\N,"[""Aakaash Rana""]",Ajay Devgn,1969,\N,"actor,producer,music_department","tt3771536,tt0319736,tt1395054,tt0296574"
tt1706585,2,nm0000136,self,\N,"[""Himself""]",Johnny Depp,1963,\N,"actor,producer,soundtrack","tt0325980,tt0449088,tt0383574,tt0408236"
tt1708453,1,nm0222426,actor,\N,"[""Pratap Kumar""]",Ajay Devgn,1969,\N,"actor,producer,music_department","tt3771536,tt0319736,tt1395054,tt0296574"
tt1708532,1,nm0006795,actor,\N,"[""Prem R. Kapoor""]",Salman Khan,1965,\N,"actor,producer,soundtrack","tt4832640,tt3595298,tt2016894,tt3863552"
tt1710551,4,nm0000138,self,\N,"[""Himself""]",Leonardo DiCaprio,1974,\N,"actor,producer,writer","tt0407887,tt0993846,tt0120338,tt1375666"
tt1714201,4,nm0000226,producer,producer,\N,Will Smith,1968,\N,"music_department,actor,producer","tt0480249,tt0120891,tt0119654,tt0098800"
tt1720254,1,nm0474774,actor,\N,"[""Kishan""]",Akshay Kumar,1967,\N,"actor,producer,soundtrack","tt3848892,tt2283748,tt1146325,tt0242519"
tt1727496,1,nm0222426,actor,\N,"[""Naren Ahuja""]",Ajay Devgn,1969,\N,"actor,producer,music_department","tt3771536,tt0319736,tt1395054,tt0296574"
tt1728986,1,nm0000821,actor,\N,"[""Bachchan""]",Amitabh Bachchan,1942,\N,"actor,producer,writer","tt0337578,tt0375611,tt5571734,tt0248126"
tt1728986,2,nm0222426,actor,\N,"[""Prithviraj Raghuvanshi""]",Ajay Devgn,1969,\N,"actor,producer,music_department","tt3771536,tt0319736,tt1395054,tt0296574"
tt1729637,1,nm0006795,actor,\N,"[""Lovely B. Singh""]",Salman Khan,1965,\N,"actor,producer,soundtrack","tt4832640,tt3595298,tt2016894,tt3863552"
tt1731943,4,nm0451148,self,\N,"[""Himself - Guest Panelist""]",Aamir Khan,1965,\N,"actor,producer,soundtrack","tt0169102,tt5074352,tt0405508,tt0986264"
tt1733801,7,nm0451148,self,\N,"[""Himself""]",Aamir Khan,1965,\N,"actor,producer,soundtrack","tt0169102,tt5074352,tt0405508,tt0986264"
tt1737296,1,nm0006795,self,\N,"[""Himself - Presenter""]",Salman Khan,1965,\N,"actor,producer,soundtrack","tt4832640,tt3595298,tt2016894,tt3863552"
tt1744939,3,nm0000136,archive_footage,\N,"[""Glen Lantz""]",Johnny Depp,1963,\N,"actor,producer,soundtrack","tt0325980,tt0449088,tt0383574,tt0408236"
tt1746961,1,nm0000158,actor,\N,"[""Cleveland Carr""]",Tom Hanks,1956,\N,"producer,actor,soundtrack","tt0162222,tt0120815,tt0109830,tt0094737"
tt1749036,3,nm0000158,self,\N,"[""Himself - Guest""]",Tom Hanks,1956,\N,"producer,actor,soundtrack","tt0162222,tt0120815,tt0109830,tt0094737"
tt1754720,3,nm0000136,producer,producer,\N,Johnny Depp,1963,\N,"actor,producer,soundtrack","tt0325980,tt0449088,tt0383574,tt0408236"
tt1759480,1,nm0451148,self,\N,"[""Himself""]",Aamir Khan,1965,\N,"actor,producer,soundtrack","tt0169102,tt5074352,tt0405508,tt0986264"
tt1769388,3,nm0000138,self,\N,"[""Himself""]",Leonardo DiCaprio,1974,\N,"actor,producer,writer","tt0407887,tt0993846,tt0120338,tt1375666"
tt1775407,1,nm0000158,archive_footage,\N,"[""Forrest Gump""]",Tom Hanks,1956,\N,"producer,actor,soundtrack","tt0162222,tt0120815,tt0109830,tt0094737"
tt1778078,4,nm0000226,self,\N,"[""Himself - Guest""]",Will Smith,1968,\N,"music_department,actor,producer","tt0480249,tt0120891,tt0119654,tt0098800"
tt1778419,1,nm0000136,archive_footage,\N,"[""Captain Jack Sparrow""]",Johnny Depp,1963,\N,"actor,producer,soundtrack","tt0325980,tt0449088,tt0383574,tt0408236"
tt1778948,1,nm0000136,archive_footage,\N,"[""Captain Jack Sparrow""]",Johnny Depp,1963,\N,"actor,producer,soundtrack","tt0325980,tt0449088,tt0383574,tt0408236"
tt1779511,2,nm0000226,archive_footage,\N,"[""Agent J""]",Will Smith,1968,\N,"music_department,actor,producer","tt0480249,tt0120891,tt0119654,tt0098800"
tt1779514,1,nm0000158,archive_footage,\N,"[""Josh Baskin""]",Tom Hanks,1956,\N,"producer,actor,soundtrack","tt0162222,tt0120815,tt0109830,tt0094737"
tt1780163,1,nm0000158,self,\N,"[""Himself - Guest""]",Tom Hanks,1956,\N,"producer,actor,soundtrack","tt0162222,tt0120815,tt0109830,tt0094737"
tt1781959,1,nm0000136,archive_footage,\N,"[""Captain Jack Sparrow""]",Johnny Depp,1963,\N,"actor,producer,soundtrack","tt0325980,tt0449088,tt0383574,tt0408236"
tt1782079,1,nm0000136,self,\N,"[""Himself - Guest""]",Johnny Depp,1963,\N,"actor,producer,soundtrack","tt0325980,tt0449088,tt0383574,tt0408236"
tt1783175,1,nm0000136,self,\N,"[""Himself - Guest""]",Johnny Depp,1963,\N,"actor,producer,soundtrack","tt0325980,tt0449088,tt0383574,tt0408236"
tt1787357,2,nm0000136,self,\N,"[""Himself - Guest""]",Johnny Depp,1963,\N,"actor,producer,soundtrack","tt0325980,tt0449088,tt0383574,tt0408236"
tt1787988,1,nm0451148,actor,\N,"[""Surjan Singh Shekhawat""]",Aamir Khan,1965,\N,"actor,producer,soundtrack","tt0169102,tt5074352,tt0405508,tt0986264"
tt1790809,1,nm0000136,actor,\N,"[""Captain Jack Sparrow""]",Johnny Depp,1963,\N,"actor,producer,soundtrack","tt0325980,tt0449088,tt0383574,tt0408236"
tt1790908,2,nm0000136,archive_footage,\N,"[""Sweeney Todd""]",Johnny Depp,1963,\N,"actor,producer,soundtrack","tt0325980,tt0449088,tt0383574,tt0408236"
tt1793157,6,nm0000226,self,\N,"[""Himself""]",Will Smith,1968,\N,"music_department,actor,producer","tt0480249,tt0120891,tt0119654,tt0098800"
tt1795335,4,nm0000136,self,\N,"[""Himself""]",Johnny Depp,1963,\N,"actor,producer,soundtrack","tt0325980,tt0449088,tt0383574,tt0408236"
tt1802920,7,nm0000136,self,\N,"[""Himself - Winner""]",Johnny Depp,1963,\N,"actor,producer,soundtrack","tt0325980,tt0449088,tt0383574,tt0408236"
tt1806913,1,nm0222426,actor,\N,"[""Gopal""]",Ajay Devgn,1969,\N,"actor,producer,music_department","tt3771536,tt0319736,tt1395054,tt0296574"
tt1815862,3,nm0000226,actor,\N,"[""Cypher Raige""]",Will Smith,1968,\N,"music_department,actor,producer","tt0480249,tt0120891,tt0119654,tt0098800"
tt1817789,4,nm0000226,producer,producer,\N,Will Smith,1968,\N,"music_department,actor,producer","tt0480249,tt0120891,tt0119654,tt0098800"
tt1825833,2,nm0000821,actor,\N,"[""Lokanatha Sharma""]",Amitabh Bachchan,1942,\N,"actor,producer,writer","tt0337578,tt0375611,tt5571734,tt0248126"
tt1826731,4,nm0000138,self,\N,"[""Himself""]",Leonardo DiCaprio,1974,\N,"actor,producer,writer","tt0407887,tt0993846,tt0120338,tt1375666"
tt1828048,9,nm0000158,self,\N,"[""Himself""]",Tom Hanks,1956,\N,"producer,actor,soundtrack","tt0162222,tt0120815,tt0109830,tt0094737"
tt1830339,2,nm0451148,self,\N,"[""Himself""]",Aamir Khan,1965,\N,"actor,producer,soundtrack","tt0169102,tt5074352,tt0405508,tt0986264"
tt1830786,1,nm0222426,actor,\N,"[""Bhagat Bhosle""]",Ajay Devgn,1969,\N,"actor,producer,music_department","tt3771536,tt0319736,tt1395054,tt0296574"
tt1831044,3,nm0000138,archive_footage,\N,"[""Jack Dawson""]",Leonardo DiCaprio,1974,\N,"actor,producer,writer","tt0407887,tt0993846,tt0120338,tt1375666"
tt1833673,1,nm0451148,actor,\N,"[""Sahir"",""Samar""]",Aamir Khan,1965,\N,"actor,producer,soundtrack","tt0169102,tt5074352,tt0405508,tt0986264"
tt1834133,1,nm0000158,self,\N,"[""Himself""]",Tom Hanks,1956,\N,"producer,actor,soundtrack","tt0162222,tt0120815,tt0109830,tt0094737"
tt1837568,5,nm0000138,producer,producer,\N,Leonardo DiCaprio,1974,\N,"actor,producer,writer","tt0407887,tt0993846,tt0120338,tt1375666"
tt1839570,1,nm0000136,self,\N,"[""Himself - Winner""]",Johnny Depp,1963,\N,"actor,producer,soundtrack","tt0325980,tt0449088,tt0383574,tt0408236"
tt1841542,9,nm0006795,producer,producer,\N,Salman Khan,1965,\N,"actor,producer,soundtrack","tt4832640,tt3595298,tt2016894,tt3863552"
tt1843198,2,nm0000136,actor,\N,"[""Jack Sparrow""]",Johnny Depp,1963,\N,"actor,producer,soundtrack","tt0325980,tt0449088,tt0383574,tt0408236"
tt1843521,2,nm0000158,self,\N,"[""Himself - Guest""]",Tom Hanks,1956,\N,"producer,actor,soundtrack","tt0162222,tt0120815,tt0109830,tt0094737"
tt1845364,9,nm0000136,self,\N,"[""Himself""]",Johnny Depp,1963,\N,"actor,producer,soundtrack","tt0325980,tt0449088,tt0383574,tt0408236"
tt1848771,1,nm0000821,actor,\N,"[""Prabhakar Anand""]",Amitabh Bachchan,1942,\N,"actor,producer,writer","tt0337578,tt0375611,tt5571734,tt0248126"
tt1850374,1,nm0000158,actor,\N,"[""Woody""]",Tom Hanks,1956,\N,"producer,actor,soundtrack","tt0162222,tt0120815,tt0109830,tt0094737"
tt1852816,5,nm0000226,producer,producer,\N,Will Smith,1968,\N,"music_department,actor,producer","tt0480249,tt0120891,tt0119654,tt0098800"
tt1853191,2,nm0000136,self,\N,"[""Himself""]",Johnny Depp,1963,\N,"actor,producer,soundtrack","tt0325980,tt0449088,tt0383574,tt0408236"
tt1853728,3,nm0000138,actor,\N,"[""Calvin Candie""]",Leonardo DiCaprio,1974,\N,"actor,producer,writer","tt0407887,tt0993846,tt0120338,tt1375666"
tt1857740,3,nm0000821,self,\N,"[""Himself""]",Amitabh Bachchan,1942,\N,"actor,producer,writer","tt0337578,tt0375611,tt5571734,tt0248126"
tt1859407,3,nm0000158,archive_footage,\N,"[""Woody""]",Tom Hanks,1956,\N,"producer,actor,soundtrack","tt0162222,tt0120815,tt0109830,tt0094737"
tt1867077,2,nm0000136,producer,producer,\N,Johnny Depp,1963,\N,"actor,producer,soundtrack","tt0325980,tt0449088,tt0383574,tt0408236"
tt1867944,9,nm0000136,self,\N,"[""Himself""]",Johnny Depp,1963,\N,"actor,producer,soundtrack","tt0325980,tt0449088,tt0383574,tt0408236"
tt1869296,1,nm0000821,actor,\N,"[""Vijju 'Bbuddah'""]",Amitabh Bachchan,1942,\N,"actor,producer,writer","tt0337578,tt0375611,tt5571734,tt0248126"
tt1879098,6,nm0000226,producer,producer,\N,Will Smith,1968,\N,"music_department,actor,producer","tt0480249,tt0120891,tt0119654,tt0098800"
tt1880314,2,nm0451148,self,\N,"[""Himself""]",Aamir Khan,1965,\N,"actor,producer,soundtrack","tt0169102,tt5074352,tt0405508,tt0986264"
tt1884268,4,nm0474774,actor,\N,"[""Lt. Col. Vikram Singh Rana""]",Akshay Kumar,1967,\N,"actor,producer,soundtrack","tt3848892,tt2283748,tt1146325,tt0242519"
tt1891884,1,nm0474774,actor,\N,"[""Shoaib Khan""]",Akshay Kumar,1967,\N,"actor,producer,soundtrack","tt3848892,tt2283748,tt1146325,tt0242519"
tt1893026,3,nm0000158,archive_footage,\N,"[""Woody""]",Tom Hanks,1956,\N,"producer,actor,soundtrack","tt0162222,tt0120815,tt0109830,tt0094737"
tt1918886,1,nm0474774,actor,\N,"[""Rajkumar"",""Agastya""]",Akshay Kumar,1967,\N,"actor,producer,soundtrack","tt3848892,tt2283748,tt1146325,tt0242519"
tt1926900,2,nm0000158,self,\N,"[""Himself - Guest""]",Tom Hanks,1956,\N,"producer,actor,soundtrack","tt0162222,tt0120815,tt0109830,tt0094737"
tt1928399,10,nm0000136,self,\N,"[""Himself - Guest""]",Johnny Depp,1963,\N,"actor,producer,soundtrack","tt0325980,tt0449088,tt0383574,tt0408236"
tt1929747,8,nm0000136,self,\N,"[""Himself""]",Johnny Depp,1963,\N,"actor,producer,soundtrack","tt0325980,tt0449088,tt0383574,tt0408236"
tt1934231,9,nm0451148,producer,producer,\N,Aamir Khan,1965,\N,"actor,producer,soundtrack","tt0169102,tt5074352,tt0405508,tt0986264"
tt1937286,4,nm0000136,self,\N,"[""Himself""]",Johnny Depp,1963,\N,"actor,producer,soundtrack","tt0325980,tt0449088,tt0383574,tt0408236"
tt1939486,1,nm0000821,self,\N,"[""Himself""]",Amitabh Bachchan,1942,\N,"actor,producer,writer","tt0337578,tt0375611,tt5571734,tt0248126"
tt1939488,2,nm0000136,self,\N,"[""Himself - Guest""]",Johnny Depp,1963,\N,"actor,producer,soundtrack","tt0325980,tt0449088,tt0383574,tt0408236"
tt1939490,2,nm0000158,self,\N,"[""Himself - Guest""]",Tom Hanks,1956,\N,"producer,actor,soundtrack","tt0162222,tt0120815,tt0109830,tt0094737"
tt1941178,10,nm0000158,archive_footage,\N,"[""Woody""]",Tom Hanks,1956,\N,"producer,actor,soundtrack","tt0162222,tt0120815,tt0109830,tt0094737"
tt1945212,2,nm0000158,self,\N,"[""Himself - Interviewee""]",Tom Hanks,1956,\N,"producer,actor,soundtrack","tt0162222,tt0120815,tt0109830,tt0094737"
tt1946864,5,nm0000138,self,\N,"[""Himself""]",Leonardo DiCaprio,1974,\N,"actor,producer,writer","tt0407887,tt0993846,tt0120338,tt1375666"
tt1948150,1,nm0222426,actor,\N,"[""Inspector Bajirao M. Singham""]",Ajay Devgn,1969,\N,"actor,producer,music_department","tt3771536,tt0319736,tt1395054,tt0296574"
tt1950009,6,nm0000226,self,\N,"[""Himself - Guest""]",Will Smith,1968,\N,"music_department,actor,producer","tt0480249,tt0120891,tt0119654,tt0098800"
tt1952132,1,nm0000138,self,\N,"[""Himself""]",Leonardo DiCaprio,1974,\N,"actor,producer,writer","tt0407887,tt0993846,tt0120338,tt1375666"
tt1960956,2,nm0000158,self,\N,"[""Himself - Guest""]",Tom Hanks,1956,\N,"producer,actor,soundtrack","tt0162222,tt0120815,tt0109830,tt0094737"
tt1965863,3,nm0000158,self,\N,"[""Himself""]",Tom Hanks,1956,\N,"producer,actor,soundtrack","tt0162222,tt0120815,tt0109830,tt0094737"
tt1967860,1,nm0000158,self,\N,"[""Himself - Guest""]",Tom Hanks,1956,\N,"producer,actor,soundtrack","tt0162222,tt0120815,tt0109830,tt0094737"
tt1968624,1,nm0000158,self,\N,"[""Himself - Guest""]",Tom Hanks,1956,\N,"producer,actor,soundtrack","tt0162222,tt0120815,tt0109830,tt0094737"
tt1968908,3,nm0000158,self,\N,"[""Himself - Guest""]",Tom Hanks,1956,\N,"producer,actor,soundtrack","tt0162222,tt0120815,tt0109830,tt0094737"
tt1969442,7,nm0000158,self,\N,"[""Himself""]",Tom Hanks,1956,\N,"producer,actor,soundtrack","tt0162222,tt0120815,tt0109830,tt0094737"
tt1971696,3,nm0000136,self,\N,"[""Himself""]",Johnny Depp,1963,\N,"actor,producer,soundtrack","tt0325980,tt0449088,tt0383574,tt0408236"
tt1974544,3,nm0000158,self,\N,"[""Himself - Guest""]",Tom Hanks,1956,\N,"producer,actor,soundtrack","tt0162222,tt0120815,tt0109830,tt0094737"
tt1974738,2,nm0000158,self,\N,"[""Himself - Guest""]",Tom Hanks,1956,\N,"producer,actor,soundtrack","tt0162222,tt0120815,tt0109830,tt0094737"
tt1974739,7,nm0000158,self,\N,"[""Himself - Guest""]",Tom Hanks,1956,\N,"producer,actor,soundtrack","tt0162222,tt0120815,tt0109830,tt0094737"
tt1974740,5,nm0000158,self,\N,"[""Himself - Guest""]",Tom Hanks,1956,\N,"producer,actor,soundtrack","tt0162222,tt0120815,tt0109830,tt0094737"
tt1978055,8,nm0000158,self,\N,"[""Himself - Guest""]",Tom Hanks,1956,\N,"producer,actor,soundtrack","tt0162222,tt0120815,tt0109830,tt0094737"
tt1979090,2,nm0000158,actor,\N,"[""James Lovell""]",Tom Hanks,1956,\N,"producer,actor,soundtrack","tt0162222,tt0120815,tt0109830,tt0094737"
tt1979376,2,nm0000158,actor,\N,"[""Woody""]",Tom Hanks,1956,\N,"producer,actor,soundtrack","tt0162222,tt0120815,tt0109830,tt0094737"
tt1980986,1,nm0474774,actor,\N,"[""Sunny""]",Akshay Kumar,1967,\N,"actor,producer,soundtrack","tt3848892,tt2283748,tt1146325,tt0242519"
tt1981242,3,nm0000136,self,\N,"[""Himself - Guest""]",Johnny Depp,1963,\N,"actor,producer,soundtrack","tt0325980,tt0449088,tt0383574,tt0408236"
tt1982790,3,nm0000226,self,\N,"[""Himself - Host""]",Will Smith,1968,\N,"music_department,actor,producer","tt0480249,tt0120891,tt0119654,tt0098800"
tt1983547,2,nm0000158,self,\N,"[""Himself""]",Tom Hanks,1956,\N,"producer,actor,soundtrack","tt0162222,tt0120815,tt0109830,tt0094737"
tt1984475,2,nm0000158,actor,\N,"[""Cleveland Carr""]",Tom Hanks,1956,\N,"producer,actor,soundtrack","tt0162222,tt0120815,tt0109830,tt0094737"
tt1985981,1,nm0474774,actor,\N,"[""Jerry""]",Akshay Kumar,1967,\N,"actor,producer,soundtrack","tt3848892,tt2283748,tt1146325,tt0242519"
tt1986536,8,nm0000158,self,\N,"[""Himself""]",Tom Hanks,1956,\N,"producer,actor,soundtrack","tt0162222,tt0120815,tt0109830,tt0094737"
tt1991216,4,nm0000136,producer,producer,\N,Johnny Depp,1963,\N,"actor,producer,soundtrack","tt0325980,tt0449088,tt0383574,tt0408236"
tt1991246,4,nm0000136,producer,producer,\N,Johnny Depp,1963,\N,"actor,producer,soundtrack","tt0325980,tt0449088,tt0383574,tt0408236"
tt1997436,2,nm0000226,self,\N,"[""Himself - Presenter""]",Will Smith,1968,\N,"music_department,actor,producer","tt0480249,tt0120891,tt0119654,tt0098800"
tt2000692,3,nm0000158,archive_footage,\N,"[""Rick Gassko""]",Tom Hanks,1956,\N,"producer,actor,soundtrack","tt0162222,tt0120815,tt0109830,tt0094737"
tt2005171,4,nm0000138,producer,producer,\N,Leonardo DiCaprio,1974,\N,"actor,producer,writer","tt0407887,tt0993846,tt0120338,tt1375666"
tt2016894,1,nm0006795,actor,\N,"[""Tiger""]",Salman Khan,1965,\N,"actor,producer,soundtrack","tt4832640,tt3595298,tt2016894,tt3863552"
tt2017920,1,nm0000158,self,\N,"[""Himself - Guest""]",Tom Hanks,1956,\N,"producer,actor,soundtrack","tt0162222,tt0120815,tt0109830,tt0094737"
tt2053002,1,nm0000158,self,\N,"[""Himself - Guest""]",Tom Hanks,1956,\N,"producer,actor,soundtrack","tt0162222,tt0120815,tt0109830,tt0094737"
tt2057375,1,nm0000158,actor,\N,"[""Narrator""]",Tom Hanks,1956,\N,"producer,actor,soundtrack","tt0162222,tt0120815,tt0109830,tt0094737"
tt2057457,1,nm0000158,actor,\N,"[""Narrator""]",Tom Hanks,1956,\N,"producer,actor,soundtrack","tt0162222,tt0120815,tt0109830,tt0094737"
tt2069797,9,nm0000138,producer,producer,\N,Leonardo DiCaprio,1974,\N,"actor,producer,writer","tt0407887,tt0993846,tt0120338,tt1375666"
tt2074488,3,nm0000226,actor,\N,\N,Will Smith,1968,\N,"music_department,actor,producer","tt0480249,tt0120891,tt0119654,tt0098800"
tt2077833,1,nm0474774,actor,\N,"[""Shiva"",""IPS Vikram Singh Rathore""]",Akshay Kumar,1967,\N,"actor,producer,soundtrack","tt3848892,tt2283748,tt1146325,tt0242519"
tt2078858,1,nm0006795,self,\N,"[""Himself - Host""]",Salman Khan,1965,\N,"actor,producer,soundtrack","tt4832640,tt3595298,tt2016894,tt3863552"
tt2079612,3,nm0000136,producer,producer,\N,Johnny Depp,1963,\N,"actor,producer,soundtrack","tt0325980,tt0449088,tt0383574,tt0408236"
tt2087039,2,nm0000136,archive_footage,\N,"[""Glen Lantz""]",Johnny Depp,1963,\N,"actor,producer,soundtrack","tt0325980,tt0449088,tt0383574,tt0408236"
tt2090177,2,nm0000136,self,\N,"[""Himself - Guest""]",Johnny Depp,1963,\N,"actor,producer,soundtrack","tt0325980,tt0449088,tt0383574,tt0408236"
tt2090190,2,nm0000136,self,\N,"[""Himself""]",Johnny Depp,1963,\N,"actor,producer,soundtrack","tt0325980,tt0449088,tt0383574,tt0408236"
tt2091529,4,nm0000136,archive_footage,\N,"[""Guy on TV""]",Johnny Depp,1963,\N,"actor,producer,soundtrack","tt0325980,tt0449088,tt0383574,tt0408236"
tt2094737,2,nm0000138,archive_footage,\N,"[""Jack Dawson""]",Leonardo DiCaprio,1974,\N,"actor,producer,writer","tt0407887,tt0993846,tt0120338,tt1375666"
tt2105265,6,nm0000136,self,\N,"[""Himself""]",Johnny Depp,1963,\N,"actor,producer,soundtrack","tt0325980,tt0449088,tt0383574,tt0408236"
tt2106830,8,nm0000138,self,\N,"[""Himself""]",Leonardo DiCaprio,1974,\N,"actor,producer,writer","tt0407887,tt0993846,tt0120338,tt1375666"
tt2107574,2,nm0000138,self,\N,"[""Himself - Guest""]",Leonardo DiCaprio,1974,\N,"actor,producer,writer","tt0407887,tt0993846,tt0120338,tt1375666"
tt2110265,2,nm0000136,self,\N,"[""Himself - Guest""]",Johnny Depp,1963,\N,"actor,producer,soundtrack","tt0325980,tt0449088,tt0383574,tt0408236"
tt2110292,8,nm0000821,self,\N,"[""Himself - Interviewee""]",Amitabh Bachchan,1942,\N,"actor,producer,writer","tt0337578,tt0375611,tt5571734,tt0248126"
tt2112124,2,nm0451321,actor,\N,"[""Rahul""]",Shah Rukh Khan,1965,\N,"actor,producer,soundtrack","tt0420332,tt2112124,tt1285241,tt0238936"
tt2112131,1,nm0006795,actor,\N,"[""Chulbul P. Pandey""]",Salman Khan,1965,\N,"actor,producer,soundtrack","tt4832640,tt3595298,tt2016894,tt3863552"
tt2112152,2,nm0000136,self,\N,"[""Himself""]",Johnny Depp,1963,\N,"actor,producer,soundtrack","tt0325980,tt0449088,tt0383574,tt0408236"
tt2113065,10,nm0000158,self,\N,"[""Himself""]",Tom Hanks,1956,\N,"producer,actor,soundtrack","tt0162222,tt0120815,tt0109830,tt0094737"
tt2123969,3,nm0000158,producer,producer,\N,Tom Hanks,1956,\N,"producer,actor,soundtrack","tt0162222,tt0120815,tt0109830,tt0094737"
tt2127198,4,nm0000226,self,\N,"[""Himself - Guest""]",Will Smith,1968,\N,"music_department,actor,producer","tt0480249,tt0120891,tt0119654,tt0098800"
